Frame,YOLO Processing Time (s),Model Inference Time (s),Frame Processing Time (s)
57,0.0883321762084961,0.035929203033447266,0.12688207626342773
56,0.09428644180297852,0.030777931213378906,0.12804198265075684
55,0.08926057815551758,0.03204798698425293,0.12525129318237305
54,0.08918237686157227,0.034088134765625,0.12570786476135254
53,0.08950018882751465,0.02797532081604004,0.12087583541870117
52,0.08892583847045898,0.029471397399902344,0.12069344520568848
51,0.0899348258972168,0.029854297637939453,0.1222231388092041
50,0.08933734893798828,0.02852487564086914,0.1205604076385498
49,0.08817338943481445,0.03029465675354004,0.12043523788452148
48,0.09108614921569824,0.03313899040222168,0.12800025939941406
47,0.0910031795501709,0.029613256454467773,0.12368655204772949
46,0.09018850326538086,0.031270742416381836,0.12469148635864258
45,0.08814144134521484,0.02910590171813965,0.11929011344909668
44,0.09039425849914551,0.02802109718322754,0.12037301063537598
42,0.089508056640625,0.023370742797851562,0.11569404602050781
40,0.08816790580749512,0.023863792419433594,0.11470246315002441
38,0.08824491500854492,0.024207353591918945,0.11486291885375977
37,0.09190654754638672,0.02612590789794922,0.12024497985839844
37,0.08887910842895508,0.028057336807250977,0.11933040618896484
36,0.08865022659301758,0.024377822875976562,0.11520934104919434
35,0.08941960334777832,0.02355360984802246,0.11596059799194336
34,0.08857989311218262,0.022863149642944336,0.1148984432220459
33,0.09084296226501465,0.02075815200805664,0.11411786079406738
32,0.09212994575500488,0.020654916763305664,0.1152045726776123
31,0.09045243263244629,0.01952672004699707,0.11244511604309082
30,0.09317970275878906,0.023663759231567383,0.11941790580749512
29,0.09173464775085449,0.02287888526916504,0.119415283203125
29,0.09833979606628418,0.02078413963317871,0.12213611602783203
29,0.0892486572265625,0.02170729637145996,0.11417007446289062
29,0.09020376205444336,0.022157669067382812,0.11484932899475098
29,0.08877682685852051,0.016051769256591797,0.10712337493896484
28,0.09086394309997559,0.018955230712890625,0.11243104934692383
27,0.08983206748962402,0.01758122444152832,0.11007833480834961
26,0.09152913093566895,0.018099546432495117,0.11208343505859375
25,0.08905935287475586,0.017973661422729492,0.11022377014160156
24,0.0873570442199707,0.01785731315612793,0.10824179649353027
22,0.08963155746459961,0.017422914505004883,0.10987281799316406
20,0.08831596374511719,0.013161420822143555,0.10426068305969238
19,0.09050607681274414,0.018432140350341797,0.11146187782287598
19,0.0884850025177002,0.017537593841552734,0.10896444320678711
18,0.09111690521240234,0.019204139709472656,0.11296725273132324
16,0.09054684638977051,0.013284444808959961,0.10895490646362305
14,0.09642887115478516,0.010584115982055664,0.10980510711669922
12,0.09086036682128906,0.01499795913696289,0.10995101928710938
10,0.0895226001739502,0.008882284164428711,0.1014869213104248
8,0.08968782424926758,0.014403104782104492,0.10687923431396484
6,0.08867621421813965,0.01676344871520996,0.10831141471862793
4,0.08903789520263672,0.00954580307006836,0.10095047950744629
4,0.08970355987548828,0.013228893280029297,0.10529804229736328
3,0.09020209312438965,0.009446382522583008,0.10222387313842773
3,0.08977127075195312,0.013081073760986328,0.10608243942260742
3,0.09076309204101562,0.013587713241577148,0.10687756538391113
2,0.08823156356811523,0.008877754211425781,0.1005544662475586
1,0.09411096572875977,0.009041309356689453,0.10570716857910156
0,0.08875870704650879,0.008980751037597656,0.10021233558654785
-1,0.0877077579498291,0.008396625518798828,0.09836578369140625
-2,0.09860372543334961,0.009322643280029297,0.11062145233154297
-2,0.09398007392883301,0.014302492141723633,0.11212611198425293
-2,0.08796095848083496,0.012418031692504883,0.1027376651763916
-2,0.0889892578125,0.0140380859375,0.10567474365234375
-2,0.09530854225158691,0.01384878158569336,0.11167192459106445
-2,0.08901453018188477,0.013059854507446289,0.10436749458312988
-2,0.0887303352355957,0.013010740280151367,0.10422492027282715
-2,0.0897524356842041,0.012914657592773438,0.10476040840148926
-2,0.08796501159667969,0.012187957763671875,0.10237789154052734
-2,0.08955240249633789,0.013281583786010742,0.10526037216186523
-2,0.09182405471801758,0.012629985809326172,0.10670638084411621
-2,0.08941054344177246,0.013224124908447266,0.10530900955200195
-2,0.09050583839416504,0.01214909553527832,0.10499048233032227
-2,0.09677958488464355,0.013564348220825195,0.11336493492126465
-2,0.0877375602722168,0.012600421905517578,0.1031644344329834
-2,0.08844280242919922,0.015031814575195312,0.10667920112609863
-2,0.0910944938659668,0.012000799179077148,0.10585618019104004
-2,0.09071540832519531,0.013648271560668945,0.10657262802124023
-2,0.0886986255645752,0.016031980514526367,0.10932493209838867
-2,0.08740496635437012,0.017274141311645508,0.1067969799041748
-2,0.09716796875,0.01822972297668457,0.11766767501831055
-2,0.08887648582458496,0.01630997657775879,0.10819315910339355
-2,0.09054732322692871,0.01874232292175293,0.11337637901306152
-2,0.08908581733703613,0.01617574691772461,0.10825204849243164
-2,0.09125447273254395,0.018933773040771484,0.11270928382873535
-2,0.09006381034851074,0.015942096710205078,0.10846614837646484
-2,0.08917617797851562,0.017368316650390625,0.1087636947631836
-2,0.0870366096496582,0.01643085479736328,0.10559940338134766
-2,0.08878684043884277,0.01970219612121582,0.11045026779174805
-2,0.08709383010864258,0.021548032760620117,0.11169981956481934
-2,0.08997154235839844,0.02352118492126465,0.11551666259765625
-2,0.08911323547363281,0.0195925235748291,0.11185598373413086
-2,0.08788728713989258,0.023461341857910156,0.11391830444335938
-2,0.1016693115234375,0.024550914764404297,0.12926840782165527
-2,0.08989238739013672,0.019563913345336914,0.11175394058227539
-2,0.08942866325378418,0.020659446716308594,0.11260437965393066
-4,0.0908806324005127,0.01855611801147461,0.11269783973693848
-6,0.09927582740783691,0.01823711395263672,0.12130856513977051
-8,0.10334348678588867,0.01950836181640625,0.12670564651489258
-9,0.0914306640625,0.0218658447265625,0.11669325828552246
-11,0.09078383445739746,0.0189971923828125,0.11182165145874023
-13,0.08880448341369629,0.024359464645385742,0.11631321907043457
-14,0.10841631889343262,0.02754807472229004,0.14379262924194336
-15,0.09158968925476074,0.022186994552612305,0.11799073219299316
-16,0.09694576263427734,0.025130510330200195,0.12428879737854004
-18,0.09619593620300293,0.03633403778076172,0.13612866401672363
-20,0.10566473007202148,0.028682947158813477,0.13997387886047363
-22,0.11115574836730957,0.028500795364379883,0.14420843124389648
-24,0.11034035682678223,0.02020716667175293,0.1345202922821045
-25,0.09463787078857422,0.026798725128173828,0.12471175193786621
-27,0.09234070777893066,0.021665573120117188,0.11704134941101074
-28,0.11308646202087402,0.023775100708007812,0.14322400093078613
-29,0.09142303466796875,0.019393444061279297,0.11374998092651367
-30,0.10512995719909668,0.02305006980895996,0.13099145889282227
-31,0.08863329887390137,0.021121740341186523,0.11264991760253906
-32,0.10307765007019043,0.03461599349975586,0.14229106903076172
-35,0.09485816955566406,0.017179489135742188,0.12034797668457031
-37,0.08955192565917969,0.01581883430480957,0.10921669006347656
-38,0.08807730674743652,0.017543315887451172,0.10877633094787598
-38,0.08655714988708496,0.017099618911743164,0.10635042190551758
-38,0.09236478805541992,0.020301103591918945,0.11528587341308594
-39,0.09030699729919434,0.018447160720825195,0.1121208667755127
-38,0.08962154388427734,0.017588376998901367,0.11078071594238281
-38,0.08946013450622559,0.023819923400878906,0.11742043495178223
-37,0.08932089805603027,0.021553516387939453,0.11356496810913086
-36,0.0881037712097168,0.0233612060546875,0.11441159248352051
-35,0.08852744102478027,0.027233362197875977,0.11806249618530273
-35,0.09003305435180664,0.02456521987915039,0.11732268333435059
-35,0.08820104598999023,0.025159120559692383,0.11557364463806152
-35,0.08666276931762695,0.023816585540771484,0.11341142654418945
-34,0.08893394470214844,0.024135589599609375,0.1157839298248291
-34,0.08649349212646484,0.023685455322265625,0.11288285255432129
-33,0.0880742073059082,0.03176140785217285,0.12228965759277344
-33,0.09014344215393066,0.024723529815673828,0.11773514747619629
-33,0.09104061126708984,0.01771092414855957,0.11151313781738281
-32,0.10587620735168457,0.031079530715942383,0.13981246948242188
-31,0.10765957832336426,0.027034282684326172,0.1400918960571289
-30,0.09474968910217285,0.030823945999145508,0.129044771194458
-30,0.10585761070251465,0.032479047775268555,0.14173340797424316
-30,0.09582877159118652,0.027405977249145508,0.12809467315673828
-30,0.09868192672729492,0.031450748443603516,0.1340475082397461
-30,0.11385560035705566,0.03503274917602539,0.15337848663330078
-30,0.10004854202270508,0.026694297790527344,0.13055419921875
-31,0.1249992847442627,0.02939009666442871,0.15837478637695312
-32,0.09883642196655273,0.03333401679992676,0.13841009140014648
-34,0.10515213012695312,0.02956986427307129,0.14114785194396973
-36,0.1039590835571289,0.0313718318939209,0.14109182357788086
-38,0.1029970645904541,0.029418230056762695,0.13766241073608398
-40,0.09453678131103516,0.024137020111083984,0.12140679359436035
-43,0.09539532661437988,0.024138927459716797,0.12281084060668945
-46,0.10167741775512695,0.021254539489746094,0.12567901611328125
-49,0.09215998649597168,0.019018173217773438,0.11393070220947266
-52,0.09176397323608398,0.018401384353637695,0.1127159595489502
-53,0.08960294723510742,0.029690980911254883,0.12290334701538086
-55,0.09308838844299316,0.018158912658691406,0.11443471908569336
-57,0.09019708633422852,0.01671457290649414,0.11252999305725098
-60,0.09107136726379395,0.02353835105895996,0.11746859550476074
-62,0.08791136741638184,0.02455759048461914,0.1155555248260498
-64,0.09187650680541992,0.02603745460510254,0.12111759185791016
-66,0.0964975357055664,0.031656503677368164,0.13027453422546387
-68,0.08796381950378418,0.026021242141723633,0.11664581298828125
-70,0.09667372703552246,0.036145925521850586,0.13587403297424316
-72,0.08926081657409668,0.02137613296508789,0.11354589462280273
-74,0.0886073112487793,0.021929264068603516,0.11364197731018066
-76,0.09042501449584961,0.016913890838623047,0.10978555679321289
-78,0.08732485771179199,0.01675128936767578,0.10744333267211914
-80,0.09251594543457031,0.01711440086364746,0.11309123039245605
-82,0.08855152130126953,0.017431020736694336,0.10889625549316406
-84,0.0894472599029541,0.02140212059020996,0.11413717269897461
-85,0.09474396705627441,0.025463104248046875,0.12294960021972656
-87,0.10672521591186523,0.013517618179321289,0.1267411708831787
-88,0.08737945556640625,0.018169641494750977,0.10790848731994629
-88,0.08819341659545898,0.01824808120727539,0.10893821716308594
-88,0.08793473243713379,0.01938176155090332,0.1113893985748291
-87,0.08720684051513672,0.01618337631225586,0.10563874244689941
-86,0.08807206153869629,0.019925594329833984,0.1104423999786377
-86,0.08909177780151367,0.020982980728149414,0.11271238327026367
-86,0.08773279190063477,0.020200252532958984,0.1106574535369873
-86,0.09204602241516113,0.021589994430541992,0.11603498458862305
-86,0.08774638175964355,0.016790151596069336,0.10800862312316895
-86,0.08588719367980957,0.01622462272644043,0.1050264835357666
-86,0.08980679512023926,0.018480777740478516,0.11056303977966309
-87,0.0865480899810791,0.01300811767578125,0.10249781608581543
-88,0.09126663208007812,0.01661062240600586,0.11104798316955566
-89,0.08693361282348633,0.01184225082397461,0.10164189338684082
-90,0.08780789375305176,0.012367010116577148,0.10248684883117676
-91,0.08806467056274414,0.016460895538330078,0.1066584587097168
-92,0.09024906158447266,0.016641855239868164,0.10995054244995117
-93,0.08715605735778809,0.01772451400756836,0.10794210433959961
-94,0.08860278129577637,0.018172502517700195,0.10965633392333984
-95,0.08806848526000977,0.017961502075195312,0.10960960388183594
-96,0.08635282516479492,0.019182682037353516,0.10911083221435547
-97,0.09613156318664551,0.019919395446777344,0.11913800239562988
-98,0.09743666648864746,0.02254629135131836,0.12349987030029297
-99,0.09219002723693848,0.020473003387451172,0.11561846733093262
-100,0.09604573249816895,0.020876646041870117,0.12076497077941895
-101,0.09599757194519043,0.018173933029174805,0.11726880073547363
-102,0.09918546676635742,0.02221989631652832,0.12472963333129883
-103,0.08900237083435059,0.016796112060546875,0.10990738868713379
-104,0.08560681343078613,0.017438888549804688,0.10609078407287598
-105,0.08740925788879395,0.02108478546142578,0.11159682273864746
-106,0.08954286575317383,0.01794910430908203,0.11047792434692383
-107,0.09160423278808594,0.016724824905395508,0.11107015609741211
-108,0.08803105354309082,0.01862478256225586,0.10935091972351074
-108,0.08739471435546875,0.023941516876220703,0.11441445350646973
-108,0.08826446533203125,0.025911569595336914,0.11649584770202637
-108,0.0897226333618164,0.028064489364624023,0.12120413780212402
-108,0.08895111083984375,0.030467748641967773,0.12161135673522949
-108,0.09259033203125,0.03473520278930664,0.12941384315490723
-108,0.09244608879089355,0.02470088005065918,0.12256765365600586
-108,0.08789801597595215,0.024669170379638672,0.11521458625793457
-108,0.09095144271850586,0.025122642517089844,0.11855673789978027
-108,0.08882856369018555,0.02340245246887207,0.11566781997680664
-107,0.09616494178771973,0.012009382247924805,0.11016345024108887
-106,0.09399700164794922,0.028275728225708008,0.12541413307189941
-105,0.08723878860473633,0.027384519577026367,0.11652565002441406
-104,0.085723876953125,0.026964426040649414,0.11524271965026855
-103,0.09035325050354004,0.03444170951843262,0.12700510025024414
-102,0.08734488487243652,0.027280569076538086,0.11877584457397461
-101,0.11018943786621094,0.04402422904968262,0.15656685829162598
-100,0.11436605453491211,0.037637948989868164,0.1561145782470703
-99,0.1117258071899414,0.02825617790222168,0.14513087272644043
-98,0.0877077579498291,0.02786540985107422,0.11804604530334473
-97,0.08854818344116211,0.027619123458862305,0.1181941032409668
-96,0.08878684043884277,0.0303494930267334,0.12217116355895996
-95,0.09084439277648926,0.030976295471191406,0.12401485443115234
-94,0.0871419906616211,0.02733612060546875,0.11668705940246582
-93,0.08933234214782715,0.028082609176635742,0.11951398849487305
-92,0.08820176124572754,0.02760767936706543,0.11818981170654297
-91,0.08931231498718262,0.031124353408813477,0.12288951873779297
-90,0.08790898323059082,0.030852079391479492,0.12105154991149902
-89,0.0870966911315918,0.031558990478515625,0.12136340141296387
-88,0.08753561973571777,0.03208494186401367,0.1218874454498291
-87,0.0890359878540039,0.03102898597717285,0.1225900650024414
-86,0.08662986755371094,0.034818410873413086,0.12413787841796875
-85,0.0879979133605957,0.031021595001220703,0.12208795547485352
-84,0.08738970756530762,0.031714677810668945,0.12169241905212402
-83,0.08959293365478516,0.034037113189697266,0.12650513648986816
-82,0.08798956871032715,0.03782176971435547,0.1283738613128662
-81,0.0898735523223877,0.04164552688598633,0.13417458534240723
-80,0.0908350944519043,0.03956770896911621,0.13248157501220703
-79,0.09059596061706543,0.03881645202636719,0.13153314590454102
-78,0.09190893173217773,0.0420379638671875,0.1365947723388672
-77,0.09197783470153809,0.04163312911987305,0.1359391212463379
-76,0.0900106430053711,0.03867959976196289,0.13129353523254395
-75,0.08883094787597656,0.03863859176635742,0.12980055809020996
-74,0.0892493724822998,0.039055824279785156,0.13031291961669922
-73,0.08800911903381348,0.03782820701599121,0.12797164916992188
-72,0.08809232711791992,0.03879404067993164,0.12895536422729492
-71,0.0901646614074707,0.04298710823059082,0.13571429252624512
-70,0.0896759033203125,0.04065346717834473,0.1331937313079834
-69,0.08849406242370605,0.04173636436462402,0.13565540313720703
-68,0.08890843391418457,0.04205179214477539,0.1335916519165039
-67,0.08872532844543457,0.03939223289489746,0.13079309463500977
-67,0.0954902172088623,0.039021968841552734,0.13656234741210938
-66,0.08919262886047363,0.04290771484375,0.13486886024475098
-66,0.09011340141296387,0.041910648345947266,0.135206937789917
-65,0.0909121036529541,0.04286074638366699,0.13666582107543945
-65,0.08981680870056152,0.042023420333862305,0.13411164283752441
-65,0.0896463394165039,0.03988814353942871,0.13180994987487793
-65,0.08901715278625488,0.038573503494262695,0.13067245483398438
-65,0.08778715133666992,0.0390472412109375,0.1298685073852539
-65,0.0889439582824707,0.03464984893798828,0.1261296272277832
-65,0.0921485424041748,0.03655195236206055,0.13201022148132324
-66,0.09084320068359375,0.03765511512756348,0.1311037540435791
-67,0.09141778945922852,0.037962913513183594,0.1320328712463379
-68,0.09112310409545898,0.035286664962768555,0.12964534759521484
-69,0.08908915519714355,0.03494906425476074,0.12622761726379395
-70,0.08955955505371094,0.03676104545593262,0.1292104721069336
-71,0.09138679504394531,0.03506588935852051,0.12883210182189941
-72,0.09005379676818848,0.03143954277038574,0.12458491325378418
-73,0.09096527099609375,0.0373077392578125,0.13068771362304688
-74,0.0918114185333252,0.03761911392211914,0.13262104988098145
-75,0.09857606887817383,0.02982926368713379,0.13316941261291504
-76,0.0900266170501709,0.027845144271850586,0.12254571914672852
-77,0.09043049812316895,0.028941631317138672,0.12211966514587402
-79,0.09002947807312012,0.03439903259277344,0.12731599807739258
-80,0.08904695510864258,0.027849674224853516,0.11931824684143066
-80,0.08871197700500488,0.027715444564819336,0.11900877952575684
-80,0.09076285362243652,0.029821157455444336,0.1232151985168457
-80,0.10764956474304199,0.040962934494018555,0.15240907669067383
-80,0.10352945327758789,0.043639421463012695,0.14997363090515137
-79,0.09476923942565918,0.032601356506347656,0.13043642044067383
-78,0.0878450870513916,0.03307533264160156,0.12353134155273438
-77,0.09231185913085938,0.0333254337310791,0.12937068939208984
-76,0.0874481201171875,0.03211021423339844,0.12196707725524902
-75,0.09035038948059082,0.030857324600219727,0.12353324890136719
-74,0.08673310279846191,0.030939579010009766,0.12042760848999023
-73,0.09198975563049316,0.031171798706054688,0.12580204010009766
-72,0.08907437324523926,0.031740427017211914,0.12352728843688965
-71,0.08677291870117188,0.03088974952697754,0.11979794502258301
-70,0.08749985694885254,0.030381441116333008,0.120269775390625
-69,0.088104248046875,0.030910015106201172,0.1222388744354248
-68,0.08875298500061035,0.035901546478271484,0.12694811820983887
-68,0.08837509155273438,0.030421733856201172,0.12122225761413574
-68,0.0873250961303711,0.03466200828552246,0.12467050552368164
-68,0.08866190910339355,0.027097463607788086,0.11902618408203125
-68,0.08768415451049805,0.02853250503540039,0.11883211135864258
-68,0.0871891975402832,0.027160167694091797,0.11711478233337402
-68,0.0883030891418457,0.03103041648864746,0.12217402458190918
-68,0.09031414985656738,0.031538963317871094,0.12482929229736328
-68,0.08834290504455566,0.027827739715576172,0.11900448799133301
-68,0.08646178245544434,0.027414321899414062,0.11669540405273438
-68,0.08699893951416016,0.03215980529785156,0.12152934074401855
-68,0.08855772018432617,0.027883291244506836,0.11889958381652832
-68,0.08827066421508789,0.02746725082397461,0.11856985092163086
-68,0.08718657493591309,0.02728104591369629,0.11690878868103027
-68,0.08696269989013672,0.030875682830810547,0.12070846557617188
-67,0.08778667449951172,0.031790971755981445,0.12205958366394043
-66,0.08858251571655273,0.03173685073852539,0.12250876426696777
-66,0.08713984489440918,0.027640104293823242,0.11723995208740234
-65,0.08806180953979492,0.035753488540649414,0.12662005424499512
-65,0.08834648132324219,0.02692866325378418,0.11737799644470215
-64,0.09787821769714355,0.033792972564697266,0.13426852226257324
-63,0.0887303352355957,0.031192779541015625,0.12211322784423828
-62,0.08761072158813477,0.03474783897399902,0.12441611289978027
-61,0.0882256031036377,0.03375530242919922,0.12430214881896973
-60,0.0884389877319336,0.034065961837768555,0.12535381317138672
-59,0.08938169479370117,0.03178811073303223,0.12346863746643066
-59,0.08915138244628906,0.03224992752075195,0.1244511604309082
-59,0.08968162536621094,0.031948089599609375,0.12434816360473633
-59,0.08866286277770996,0.03927183151245117,0.13044190406799316
-59,0.08981823921203613,0.03235197067260742,0.1253643035888672
-59,0.08852314949035645,0.03201937675476074,0.12295317649841309
-59,0.08874225616455078,0.0320134162902832,0.12369585037231445
-59,0.09160137176513672,0.03291964530944824,0.12691473960876465
-59,0.09298038482666016,0.034999847412109375,0.13069653511047363
-59,0.09134697914123535,0.030958890914916992,0.12641477584838867
-59,0.08779096603393555,0.03258514404296875,0.12271714210510254
-59,0.08927679061889648,0.032906532287597656,0.12527871131896973
-59,0.08894562721252441,0.030891895294189453,0.12248039245605469
-59,0.09029054641723633,0.030761241912841797,0.12365388870239258
-59,0.08932018280029297,0.03552365303039551,0.1279897689819336
-59,0.08828210830688477,0.031336307525634766,0.12324237823486328
-59,0.08977937698364258,0.039594173431396484,0.1314373016357422
-59,0.08900713920593262,0.03719305992126465,0.1286633014678955
-59,0.0902719497680664,0.03631591796875,0.13011550903320312
-59,0.08999776840209961,0.03614044189453125,0.12935185432434082
-59,0.10838866233825684,0.05019211769104004,0.16190624237060547
-59,0.09111928939819336,0.03985476493835449,0.13347387313842773
-59,0.09874892234802246,0.04305434226989746,0.14566922187805176
-59,0.13460850715637207,0.055536746978759766,0.1937103271484375
-59,0.10179805755615234,0.03988146781921387,0.14617490768432617
