Frame,YOLO Processing Time (s),Model Inference Time (s),Frame Processing Time (s)
56,0.0736548900604248,0.03091597557067871,0.10656380653381348
55,0.07375693321228027,0.03151750564575195,0.10781288146972656
54,0.07359647750854492,0.03153276443481445,0.1069650650024414
53,0.07267451286315918,0.031438589096069336,0.10606884956359863
52,0.07319188117980957,0.03241324424743652,0.10814666748046875
51,0.07632803916931152,0.033209800720214844,0.11195755004882812
50,0.07353091239929199,0.03063368797302246,0.10666704177856445
49,0.07259607315063477,0.030984163284301758,0.10596799850463867
48,0.07301759719848633,0.02984309196472168,0.10530900955200195
46,0.07567501068115234,0.02643299102783203,0.10470795631408691
44,0.07367444038391113,0.025668859481811523,0.10181546211242676
42,0.07313370704650879,0.025513410568237305,0.10121488571166992
41,0.0723726749420166,0.024975061416625977,0.09948587417602539
41,0.07207059860229492,0.03085494041442871,0.10593700408935547
40,0.0731515884399414,0.025928020477294922,0.10107922554016113
39,0.07342243194580078,0.027279376983642578,0.1035470962524414
38,0.06985259056091309,0.02229022979736328,0.09427857398986816
37,0.07429957389831543,0.022223234176635742,0.09928774833679199
36,0.06862020492553711,0.023560523986816406,0.09469199180603027
35,0.07337236404418945,0.02285599708557129,0.09808611869812012
34,0.06833362579345703,0.022172212600708008,0.09260392189025879
33,0.06926631927490234,0.020839452743530273,0.09267663955688477
32,0.06882143020629883,0.021125316619873047,0.09256100654602051
32,0.06997275352478027,0.022094011306762695,0.0948784351348877
32,0.06759023666381836,0.022078514099121094,0.09175324440002441
32,0.07029891014099121,0.017409563064575195,0.0896759033203125
31,0.07060098648071289,0.017192602157592773,0.09009861946105957
30,0.07117605209350586,0.019370555877685547,0.09308481216430664
29,0.07039499282836914,0.017244577407836914,0.08997702598571777
28,0.06554746627807617,0.017308712005615234,0.0848395824432373
27,0.06527829170227051,0.016902923583984375,0.08444356918334961
25,0.06429004669189453,0.013242959976196289,0.0805349349975586
23,0.06390261650085449,0.013056755065917969,0.07901597023010254
22,0.06329989433288574,0.018044471740722656,0.08354425430297852
22,0.06400704383850098,0.017340421676635742,0.08393168449401855
21,0.06668829917907715,0.018526792526245117,0.08755135536193848
19,0.0612945556640625,0.012261152267456055,0.07555818557739258
17,0.06374907493591309,0.008764266967773438,0.07526397705078125
15,0.06301093101501465,0.013088464736938477,0.07874608039855957
13,0.06210923194885254,0.009368896484375,0.07357430458068848
11,0.06016659736633301,0.013302326202392578,0.07581806182861328
9,0.06021523475646973,0.012645483016967773,0.07550811767578125
7,0.05952334403991699,0.007843017578125,0.0693044662475586
7,0.060738325119018555,0.012428522109985352,0.07602977752685547
6,0.06216549873352051,0.008444786071777344,0.07362127304077148
6,0.06484675407409668,0.013940811157226562,0.08153104782104492
6,0.05938148498535156,0.014157533645629883,0.07545042037963867
5,0.05996847152709961,0.009064674377441406,0.07081770896911621
4,0.06253957748413086,0.008524179458618164,0.07332515716552734
3,0.06076216697692871,0.007601022720336914,0.07073831558227539
2,0.05980706214904785,0.00805807113647461,0.0706031322479248
2,0.06075286865234375,0.012694120407104492,0.07611823081970215
2,0.06004953384399414,0.012324094772338867,0.07430863380432129
2,0.05900764465332031,0.012563467025756836,0.07349538803100586
2,0.06007194519042969,0.01634359359741211,0.07821106910705566
2,0.06228971481323242,0.012546062469482422,0.07745814323425293
2,0.05884361267089844,0.012735366821289062,0.07376217842102051
2,0.06026124954223633,0.013306140899658203,0.07535243034362793
2,0.0612947940826416,0.013177633285522461,0.076934814453125
2,0.05938005447387695,0.014654874801635742,0.07601761817932129
2,0.05910205841064453,0.012833595275878906,0.07381057739257812
2,0.062436580657958984,0.013467073440551758,0.0776679515838623
2,0.06038331985473633,0.013295650482177734,0.07649779319763184
2,0.06145429611206055,0.01242685317993164,0.0756840705871582
2,0.05927562713623047,0.011781692504882812,0.07302498817443848
2,0.06010079383850098,0.012320995330810547,0.07547593116760254
2,0.060080766677856445,0.01326441764831543,0.07512235641479492
2,0.06138944625854492,0.013001203536987305,0.07601261138916016
2,0.06400513648986816,0.012532949447631836,0.07901287078857422
2,0.06089448928833008,0.016297340393066406,0.07907390594482422
2,0.05958986282348633,0.015407800674438477,0.07728981971740723
2,0.0615689754486084,0.017075300216674805,0.0810403823852539
2,0.0590057373046875,0.017876386642456055,0.07870960235595703
2,0.0628812313079834,0.017588138580322266,0.08227872848510742
2,0.06059670448303223,0.01706981658935547,0.0803060531616211
2,0.06280875205993652,0.016643047332763672,0.08132815361022949
2,0.06273508071899414,0.017953157424926758,0.08305764198303223
2,0.05993223190307617,0.017772674560546875,0.07971072196960449
2,0.059827566146850586,0.017277002334594727,0.07924604415893555
2,0.0649421215057373,0.02158665657043457,0.08846211433410645
2,0.0627450942993164,0.022864818572998047,0.0880742073059082
2,0.06388211250305176,0.023542165756225586,0.08953380584716797
2,0.061699628829956055,0.02354574203491211,0.0875241756439209
2,0.06242632865905762,0.026395797729492188,0.09105992317199707
2,0.06277108192443848,0.02522730827331543,0.09045124053955078
2,0.06074166297912598,0.020260095596313477,0.0829312801361084
2,0.05925869941711426,0.020430803298950195,0.0818028450012207
1,0.05906796455383301,0.017705202102661133,0.0789494514465332
-1,0.06233620643615723,0.018271207809448242,0.08274078369140625
-3,0.0628352165222168,0.016863107681274414,0.08173298835754395
-4,0.06093907356262207,0.0218355655670166,0.08524560928344727
-6,0.060634613037109375,0.016764163970947266,0.07920384407043457
-8,0.06197786331176758,0.017880678176879883,0.08306741714477539
-9,0.062041282653808594,0.029836416244506836,0.09374785423278809
-10,0.0814199447631836,0.03491377830505371,0.11939048767089844
-11,0.07880997657775879,0.029218196868896484,0.11201953887939453
-13,0.06034040451049805,0.017615318298339844,0.08068537712097168
-15,0.06439375877380371,0.0175321102142334,0.08405423164367676
-17,0.06237006187438965,0.01905226707458496,0.08348631858825684
-19,0.0640554428100586,0.01844501495361328,0.08446121215820312
-20,0.06279802322387695,0.022422075271606445,0.08727669715881348
-22,0.06531596183776855,0.017368316650390625,0.0856027603149414
-23,0.0641932487487793,0.022283077239990234,0.08910942077636719
-24,0.06593489646911621,0.0187835693359375,0.08702492713928223
-25,0.06686091423034668,0.020250558853149414,0.08884024620056152
-26,0.07155108451843262,0.02452874183654785,0.09796357154846191
-27,0.06706118583679199,0.0245819091796875,0.09469485282897949
-29,0.06594061851501465,0.01852583885192871,0.08749985694885254
-31,0.06328392028808594,0.016913414001464844,0.08202910423278809
-33,0.06439590454101562,0.01774454116821289,0.08540153503417969
-33,0.06206917762756348,0.016183137893676758,0.08095002174377441
-33,0.060933828353881836,0.018292903900146484,0.08089494705200195
-34,0.06234025955200195,0.018888473510742188,0.0836329460144043
-33,0.06221961975097656,0.018771886825561523,0.08332705497741699
-33,0.06367826461791992,0.020726442337036133,0.08638286590576172
-32,0.06728672981262207,0.022997140884399414,0.0928351879119873
-31,0.06393003463745117,0.02475905418395996,0.09109854698181152
-30,0.0622258186340332,0.024896860122680664,0.08928918838500977
-30,0.062000274658203125,0.02639627456665039,0.09046101570129395
-30,0.06520962715148926,0.025463581085205078,0.09247398376464844
-30,0.06990361213684082,0.02510809898376465,0.09706377983093262
-29,0.06927776336669922,0.027384281158447266,0.09965848922729492
-29,0.07111811637878418,0.025700807571411133,0.09884238243103027
-28,0.0757133960723877,0.035169363021850586,0.11407136917114258
-28,0.07969808578491211,0.02552032470703125,0.10782551765441895
-28,0.07140350341796875,0.017772674560546875,0.09183359146118164
-27,0.07088541984558105,0.02295541763305664,0.09583401679992676
-26,0.07088804244995117,0.02021169662475586,0.09304213523864746
-25,0.07257771492004395,0.02688765525817871,0.10139751434326172
-25,0.06704354286193848,0.020738601684570312,0.09074616432189941
-25,0.06588578224182129,0.01937127113342285,0.08765292167663574
-25,0.06659102439880371,0.02117323875427246,0.08953571319580078
-25,0.06845521926879883,0.020862340927124023,0.0915839672088623
-25,0.06660079956054688,0.020627737045288086,0.0892648696899414
-25,0.06535792350769043,0.017821788787841797,0.0854642391204834
-26,0.06877708435058594,0.02255868911743164,0.09314274787902832
-27,0.06915116310119629,0.02240753173828125,0.0943288803100586
-29,0.06632018089294434,0.021835803985595703,0.09106183052062988
-31,0.07144999504089355,0.021477460861206055,0.09600067138671875
-33,0.06769275665283203,0.021845340728759766,0.09198856353759766
-36,0.06474733352661133,0.01904010772705078,0.08571243286132812
-39,0.06536197662353516,0.018114566802978516,0.08548283576965332
-42,0.06543731689453125,0.01877617835998535,0.08599114418029785
-45,0.06676197052001953,0.01671886444091797,0.08565330505371094
-46,0.06418204307556152,0.02324509620666504,0.08951687812805176
-47,0.06437253952026367,0.02028632164001465,0.08669614791870117
-48,0.06260967254638672,0.020766735076904297,0.08518671989440918
-51,0.06357789039611816,0.020640850067138672,0.08604073524475098
-53,0.06643152236938477,0.026296138763427734,0.09496021270751953
-55,0.06370353698730469,0.0245816707611084,0.09058880805969238
-57,0.06340885162353516,0.02541184425354004,0.09095001220703125
-59,0.06308102607727051,0.024409770965576172,0.08968520164489746
-61,0.0630650520324707,0.023834943771362305,0.08911395072937012
-63,0.06275391578674316,0.020345211029052734,0.0864112377166748
-65,0.06287765502929688,0.02126932144165039,0.08630132675170898
-67,0.06324887275695801,0.017256498336791992,0.08255982398986816
-69,0.06285691261291504,0.016486644744873047,0.08181023597717285
-71,0.06190228462219238,0.018417835235595703,0.08290290832519531
-73,0.06092715263366699,0.01702570915222168,0.08011651039123535
-75,0.06209564208984375,0.022571086883544922,0.08695650100708008
-76,0.06363344192504883,0.01640009880065918,0.08199501037597656
-77,0.06183648109436035,0.015526294708251953,0.07974433898925781
-78,0.06519389152526855,0.017510175704956055,0.08528685569763184
-78,0.060143470764160156,0.016316652297973633,0.07858037948608398
-78,0.05822181701660156,0.015570402145385742,0.07572031021118164
-77,0.05800056457519531,0.016016244888305664,0.07627749443054199
-76,0.05911111831665039,0.020567655563354492,0.0822596549987793
-76,0.0627894401550293,0.02160954475402832,0.0861823558807373
-76,0.05850076675415039,0.019031524658203125,0.07966423034667969
-76,0.0592045783996582,0.01990056037902832,0.0817251205444336
-76,0.05911850929260254,0.01584768295288086,0.07707810401916504
-76,0.058992624282836914,0.01554417610168457,0.07660150527954102
-76,0.05820488929748535,0.015946388244628906,0.07645559310913086
-77,0.05884265899658203,0.013662099838256836,0.07556414604187012
-78,0.06072092056274414,0.013528823852539062,0.07689976692199707
-79,0.060822486877441406,0.011638641357421875,0.07459831237792969
-80,0.058751583099365234,0.011919021606445312,0.07311773300170898
-81,0.059636592864990234,0.016088485717773438,0.07798600196838379
-82,0.058713436126708984,0.01703667640686035,0.07932615280151367
-83,0.05937027931213379,0.016469955444335938,0.07804036140441895
-84,0.0597536563873291,0.018072843551635742,0.08007311820983887
-85,0.05783581733703613,0.01645946502685547,0.07637882232666016
-86,0.0588686466217041,0.017907381057739258,0.07902264595031738
-87,0.05837297439575195,0.017458200454711914,0.07779192924499512
-88,0.05977797508239746,0.017516613006591797,0.07998275756835938
-89,0.058397769927978516,0.01866769790649414,0.07922959327697754
-90,0.058283090591430664,0.020046472549438477,0.08103275299072266
-91,0.06134915351867676,0.018663406372070312,0.08272051811218262
-92,0.05833721160888672,0.017172574996948242,0.07787942886352539
-93,0.05754566192626953,0.018410444259643555,0.07898211479187012
-94,0.0709843635559082,0.019409656524658203,0.09296989440917969
-95,0.06059885025024414,0.017933130264282227,0.0809776782989502
-96,0.05919814109802246,0.01559305191040039,0.07679414749145508
-96,0.0610356330871582,0.021860361099243164,0.08504819869995117
-96,0.06049370765686035,0.020381450653076172,0.08277583122253418
-96,0.059891462326049805,0.025887250900268555,0.08874130249023438
-96,0.05978870391845703,0.02576756477355957,0.0884556770324707
-96,0.06146407127380371,0.028115034103393555,0.0918731689453125
-96,0.06125211715698242,0.02859640121459961,0.09342455863952637
-96,0.060631752014160156,0.024378299713134766,0.0871274471282959
-96,0.06573009490966797,0.026476383209228516,0.09528255462646484
-96,0.06723427772521973,0.025577306747436523,0.09516549110412598
-96,0.06379914283752441,0.023529767990112305,0.08913087844848633
-96,0.06284499168395996,0.024028301239013672,0.08931112289428711
-95,0.07214474678039551,0.014605045318603516,0.08918094635009766
-94,0.0610349178314209,0.0301821231842041,0.09395670890808105
-93,0.06294894218444824,0.028371334075927734,0.09354472160339355
-92,0.062279462814331055,0.028391599655151367,0.09350752830505371
-91,0.06255364418029785,0.0310056209564209,0.09643840789794922
-90,0.06238722801208496,0.027698040008544922,0.09188079833984375
-89,0.06203317642211914,0.028075695037841797,0.0921170711517334
-88,0.0628507137298584,0.028463125228881836,0.0938417911529541
-87,0.06228446960449219,0.027334928512573242,0.09301972389221191
-86,0.06397342681884766,0.028255224227905273,0.09456562995910645
-85,0.06409072875976562,0.028293132781982422,0.09422039985656738
-84,0.0635068416595459,0.029478788375854492,0.0953223705291748
-83,0.06420755386352539,0.029848575592041016,0.09674263000488281
-82,0.06716084480285645,0.02975177764892578,0.09878301620483398
-81,0.06499457359313965,0.02889561653137207,0.09561777114868164
-80,0.06528353691101074,0.033651113510131836,0.10086631774902344
-79,0.06422758102416992,0.03335165977478027,0.09964537620544434
-78,0.06508231163024902,0.03315162658691406,0.10005545616149902
-77,0.06528329849243164,0.033931732177734375,0.10127711296081543
-76,0.06817460060119629,0.03396415710449219,0.10425710678100586
-75,0.06652641296386719,0.03421425819396973,0.10339498519897461
-74,0.06618547439575195,0.03322005271911621,0.10164117813110352
-73,0.06719374656677246,0.03323864936828613,0.10271787643432617
-72,0.0677332878112793,0.03505969047546387,0.1052248477935791
-71,0.06754207611083984,0.03535747528076172,0.10587716102600098
-70,0.06909012794494629,0.035880088806152344,0.10756850242614746
-69,0.06738400459289551,0.03696894645690918,0.10606098175048828
-68,0.06912040710449219,0.036621809005737305,0.10812544822692871
-67,0.06834673881530762,0.03654766082763672,0.10709023475646973
-66,0.06910943984985352,0.03558063507080078,0.10711193084716797
-65,0.0698857307434082,0.03453874588012695,0.10634899139404297
-64,0.06998658180236816,0.03521108627319336,0.1073615550994873
-63,0.0692739486694336,0.03538656234741211,0.10735750198364258
-62,0.06920123100280762,0.03408360481262207,0.10538458824157715
-61,0.06963014602661133,0.03802227973937988,0.1096193790435791
-60,0.07113289833068848,0.03670215606689453,0.11033797264099121
-59,0.07682394981384277,0.037931203842163086,0.11715579032897949
-58,0.07091283798217773,0.03794455528259277,0.11106514930725098
-57,0.07022643089294434,0.03730964660644531,0.10993480682373047
-56,0.07511019706726074,0.042133331298828125,0.1194312572479248
-55,0.07454347610473633,0.039067983627319336,0.1163637638092041
-54,0.07118463516235352,0.044289350509643555,0.11753487586975098
-53,0.07198357582092285,0.04236555099487305,0.11696720123291016
-53,0.0728156566619873,0.0396876335144043,0.11472630500793457
-52,0.07519125938415527,0.0399174690246582,0.11691737174987793
-52,0.07426977157592773,0.03652358055114746,0.11271548271179199
-52,0.07503104209899902,0.0373988151550293,0.11434340476989746
-52,0.07288813591003418,0.03801107406616211,0.11293888092041016
-52,0.07203197479248047,0.0356600284576416,0.10968160629272461
-52,0.0718379020690918,0.03352713584899902,0.1071934700012207
-52,0.07476377487182617,0.03507566452026367,0.11218714714050293
-53,0.07110381126403809,0.03386831283569336,0.10698270797729492
-54,0.07283592224121094,0.032529354095458984,0.10743379592895508
-55,0.0724790096282959,0.033890485763549805,0.10879683494567871
-56,0.07308435440063477,0.03353714942932129,0.10908651351928711
-57,0.0726165771484375,0.03362298011779785,0.10811638832092285
-58,0.07263660430908203,0.03474688529968262,0.10953307151794434
-59,0.07122516632080078,0.03144073486328125,0.10457468032836914
-60,0.07164239883422852,0.031366586685180664,0.1047368049621582
-61,0.0763406753540039,0.031058311462402344,0.10958719253540039
-62,0.07304525375366211,0.0281980037689209,0.10304474830627441
-63,0.07209134101867676,0.027726411819458008,0.1019449234008789
-64,0.07114815711975098,0.028000354766845703,0.10136246681213379
-66,0.07046222686767578,0.02892613410949707,0.10192751884460449
-67,0.07188916206359863,0.027637243270874023,0.10162234306335449
-67,0.07010412216186523,0.028884172439575195,0.10121273994445801
-67,0.07037115097045898,0.02810382843017578,0.10066032409667969
-67,0.07166838645935059,0.03140449523925781,0.10582447052001953
-67,0.07057499885559082,0.03173518180847168,0.10444474220275879
-66,0.07174277305603027,0.031076431274414062,0.10478925704956055
-65,0.07071208953857422,0.03215527534484863,0.10528826713562012
-64,0.07043027877807617,0.03061389923095703,0.10434722900390625
-63,0.06974029541015625,0.03272700309753418,0.10432958602905273
-62,0.0719611644744873,0.031920433044433594,0.10602712631225586
-61,0.07016491889953613,0.03159642219543457,0.10372686386108398
-60,0.07066512107849121,0.031125545501708984,0.10392570495605469
-59,0.07063627243041992,0.03224778175354004,0.10492682456970215
-58,0.0710611343383789,0.031900882720947266,0.10526180267333984
-57,0.07247233390808105,0.03186535835266113,0.10699319839477539
-56,0.0721435546875,0.03304457664489746,0.10741806030273438
-55,0.09121131896972656,0.04495811462402344,0.13820624351501465
-55,0.0765693187713623,0.031536102294921875,0.11037683486938477
-55,0.07503461837768555,0.03200054168701172,0.10930943489074707
-55,0.0721280574798584,0.02811884880065918,0.10325288772583008
-55,0.07235002517700195,0.0276792049407959,0.10172128677368164
-55,0.07172799110412598,0.027822017669677734,0.10189175605773926
-55,0.07386636734008789,0.02943873405456543,0.10518026351928711
-55,0.07172417640686035,0.027759790420532227,0.10165524482727051
-55,0.07158684730529785,0.028563976287841797,0.10243654251098633
-55,0.07237625122070312,0.028332948684692383,0.10288166999816895
-55,0.07255244255065918,0.029316425323486328,0.10454750061035156
-55,0.07157468795776367,0.027940988540649414,0.10177922248840332
-55,0.07377290725708008,0.028563976287841797,0.10447478294372559
-55,0.0725858211517334,0.027854442596435547,0.10232090950012207
-55,0.0713968276977539,0.028721332550048828,0.10240674018859863
-54,0.07176065444946289,0.030399084091186523,0.1048884391784668
-54,0.07184386253356934,0.029869794845581055,0.10384964942932129
-54,0.0715487003326416,0.028688669204711914,0.10251092910766602
-53,0.07317042350769043,0.0322718620300293,0.10782146453857422
-53,0.07257223129272461,0.027994871139526367,0.10312604904174805
-52,0.07287812232971191,0.0323946475982666,0.10766458511352539
-51,0.07307100296020508,0.03736567497253418,0.11257076263427734
-50,0.07450199127197266,0.03403306007385254,0.11144709587097168
-49,0.07368230819702148,0.031887054443359375,0.10809063911437988
-48,0.07680344581604004,0.031362056732177734,0.11060380935668945
-47,0.07356762886047363,0.03333735466003418,0.10979890823364258
-47,0.07373619079589844,0.03235745429992676,0.10878539085388184
-47,0.07447409629821777,0.03170418739318848,0.10875630378723145
-47,0.07255363464355469,0.032192230224609375,0.10743951797485352
-47,0.07272887229919434,0.03252530097961426,0.1074838638305664
-47,0.0735321044921875,0.03255486488342285,0.10829520225524902
-47,0.07252788543701172,0.03322625160217285,0.1080174446105957
-47,0.07332348823547363,0.03311729431152344,0.10851144790649414
-47,0.07289290428161621,0.0332951545715332,0.1080174446105957
-47,0.07474279403686523,0.03578972816467285,0.1137697696685791
-47,0.07276725769042969,0.03145861625671387,0.10650253295898438
-47,0.07152938842773438,0.0314328670501709,0.10500645637512207
-47,0.07201123237609863,0.031157732009887695,0.10530757904052734
-47,0.07299208641052246,0.030408382415771484,0.10598325729370117
-47,0.07276535034179688,0.031216859817504883,0.10671043395996094
-47,0.07313060760498047,0.03212308883666992,0.1070549488067627
-47,0.0737755298614502,0.054592132568359375,0.13051533699035645
-47,0.09494519233703613,0.04866480827331543,0.15008783340454102
-47,0.08484268188476562,0.03451180458068848,0.12717390060424805
-47,0.07299566268920898,0.036631107330322266,0.11260366439819336
-47,0.08181428909301758,0.03644895553588867,0.12070512771606445
-47,0.07676959037780762,0.036980390548706055,0.11591339111328125
-47,0.07689213752746582,0.03403973579406738,0.11291623115539551
-47,0.07230758666992188,0.03473091125488281,0.10905098915100098
-47,0.07352876663208008,0.03464198112487793,0.11024188995361328
-47,0.0770866870880127,0.03609800338745117,0.11513209342956543
